order_id,product_name,category,quantity,unit_price,discount_percent,region,sale_date,customer_email,revenue
ORD_000066,Vacuum Cleaner,Home Goods,1,231.31,0.1039,South,2023-02-01 00:00:00,customer_000066@example.com,207.28
ORD_000067,Bed Sheets,Home Goods,2,81.02,0.1365,North,2023-01-18 00:00:00,customer_000067@example.com,139.93
ORD_000068,Gaming Console,Electronics,2,438.23,0.1103,North,2023-03-08 00:00:00,customer_000068@example.com,779.77
ORD_000069,Pillow,Home Goods,2,65.54,0.1406,South,2023-01-28 00:00:00,customer_000069@example.com,112.65
ORD_000070,Jeans,Fashion,1,65.78,0.1698,West,2023-04-07 00:00:00,customer_000070@example.com,54.61
ORD_000071,Coffee Maker,Home Goods,3,92.02,0.1271,West,2023-09-11 00:00:00,customer_000071@example.com,240.97
ORD_000072,Kitchen Knife Set,Home Goods,1,159.27,0.1342,West,2023-03-09 00:00:00,customer_000072@example.com,137.9
ORD_000073,Lamp,Home Goods,2,96.98,0.068,East,2023-04-14 00:00:00,customer_000073@example.com,180.78
ORD_000074,Monitor,Electronics,4,251.42,0.0876,East,2023-02-17 00:00:00,customer_000074@example.com,917.55
ORD_000075,Shoes,Fashion,3,101.63,0.1501,North,2023-08-28 00:00:00,customer_000075@example.com,259.14
ORD_000076,Dress,Fashion,3,58.1,0.1094,West,2023-06-11 00:00:00,customer_000076@example.com,155.23
ORD_000077,Smartphone,Electronics,1,1142.03,0.1067,South,2023-03-02 00:00:00,customer_000077@example.com,1020.12
ORD_000078,Jeans,Fashion,1000,95.06,0.1336,South,2023-06-04 00:00:00,customer_000078@example.com,82359.98400000001
ORD_000079,Laptop,Electronics,100,1085.84,0.0655,East,2023-02-04 00:00:00,customer_000079@example.com,101471.74799999999
ORD_000080,T-Shirt,Fashion,3,37.44,0.2225,South,2023-05-09 00:00:00,customer_000080@example.com,87.34
ORD_000081,Belt,Fashion,1,85.42,0.1974,South,2023-04-27 00:00:00,customer_000081@example.com,68.56
ORD_000082,Laptop,Electronics,6,1253.28,0.0321,North,2023-04-11 00:00:00,customer_000082@example.com,7278.48
ORD_000083,Smartphone,Electronics,1,807.08,0.0456,North,2023-01-11 00:00:00,customer_000083@example.com,770.27
ORD_000084,T-Shirt,Fashion,3,71.37,0.0255,West,2023-01-20 00:00:00,customer_000084@example.com,208.65
ORD_000085,Desktop Computer,Electronics,2,2000.0,0.1249,West,2023-01-08 00:00:00,customer_000085@example.com,3500.4
ORD_000086,T-Shirt,Fashion,2,37.9,0.0819,West,2023-02-11 00:00:00,customer_000086@example.com,69.59
ORD_000087,T-Shirt,Fashion,1,60.38,0.8,East,2023-07-09 00:00:00,customer_000087@example.com,12.075999999999997
ORD_000088,Smartphone,Electronics,2,802.05,0.0412,West,2023-04-01 00:00:00,customer_000088@example.com,1537.94
ORD_000089,Belt,Fashion,5,71.29,0.0892,East,2023-10-18 00:00:00,customer_000089@example.com,324.65
ORD_000090,Pillow,Home Goods,7,58.66,0.0,North,2023-03-01 00:00:00,customer_000090@example.com,410.59
ORD_000091,Laptop,Electronics,1,1964.31,0.1339,West,2023-05-04 00:00:00,customer_000091@example.com,1701.35
ORD_000092,Smartphone,Electronics,5,315.75,0.0632,West,2023-04-20 00:00:00,customer_000092@example.com,1478.91
ORD_000093,Tablet,Electronics,1,330.87,0.1731,North,2023-02-06 00:00:00,customer_000093@example.com,273.61
ORD_000094,T-Shirt,Fashion,5,77.6,0.1127,South,2023-01-27 00:00:00,customer_000094@example.com,344.29
ORD_000095,Dress,Fashion,1,99.16,0.1391,South,2023-05-12 00:00:00,customer_000095@example.com,85.36
ORD_000096,Jeans,Fashion,1,84.47,0.0466,South,2023-03-02 00:00:00,customer_000096@example.com,80.53
ORD_000097,Towel Set,Home Goods,5,54.68,0.1087,South,2023-01-27 00:00:00,customer_000097@example.com,243.67
ORD_000098,Jacket,Fashion,7,90.99,0.1307,South,2023-02-23 00:00:00,customer_000098@example.com,553.7
ORD_000099,Vacuum Cleaner,Home Goods,1000,280.48,0.1269,South,2023-02-07 00:00:00,customer_000099@example.com,244887.088
ORD_000100,Cookware Set,Home Goods,1,225.41,0.1194,North,2023-01-15 00:00:00,customer_000100@example.com,198.49
ORD_000101,T-Shirt,Fashion,3,49.14,0.187,West,2023-05-31 00:00:00,customer_000101@example.com,119.85
ORD_000102,T-Shirt,Fashion,2,60.63,0.1745,East,2023-01-13 00:00:00,customer_000102@example.com,100.1
ORD_000103,Bed Sheets,Home Goods,1000,48.22,0.1453,South,2023-03-23 00:00:00,customer_000103@example.com,41213.634
ORD_000104,Vacuum Cleaner,Home Goods,1,286.49,0.147,West,2023-05-29 00:00:00,customer_000104@example.com,244.38
ORD_000105,Laptop,Electronics,1,1719.48,0.1617,South,2023-02-09 00:00:00,customer_000105@example.com,1441.51
ORD_000106,T-Shirt,Fashion,3,26.63,0.0983,South,2023-03-08 00:00:00,customer_000106@example.com,72.02
ORD_000107,Bed Sheets,Home Goods,1,66.1,0.0648,East,2023-01-22 00:00:00,customer_000107@example.com,61.82
ORD_000108,Smartphone,Electronics,1,808.35,0.1776,South,2023-02-16 00:00:00,customer_000108@example.com,664.78
ORD_000109,Camera,Electronics,1,1741.42,0.132,East,2023-09-14 00:00:00,customer_000109@example.com,1511.48
ORD_000110,T-Shirt,Fashion,64,3639.9037669427644,0.7018913378292587,South,2023-04-12 00:00:00,customer_000110@example.com,69445.55791318715
ORD_000111,Headphones,Electronics,2,84.89,0.198,South,2023-11-16 00:00:00,customer_000111@example.com,136.17
ORD_000112,Headphones,Electronics,5,285.83,0.1112,South,2023-04-02 00:00:00,customer_000112@example.com,1270.23
ORD_000113,T-Shirt,Fashion,1,49.46,0.1161,East,2023-03-10 00:00:00,customer_000113@example.com,43.72
ORD_000114,Towel Set,Home Goods,1,85.43,0.1317,South,2023-05-17 00:00:00,customer_000114@example.com,74.18
ORD_000115,Smartphone,Electronics,2,402.15,0.0128,North,2023-01-26 00:00:00,customer_000115@example.com,794.04
ORD_000116,Watch,Fashion,3,344.05,0.1775,North,2023-06-23 00:00:00,customer_000116@example.com,848.91
ORD_000117,Pillow,Home Goods,4,43.21,0.2245,East,2023-01-29 00:00:00,customer_000117@example.com,134.02
ORD_000118,Tablet,Electronics,1,500.6,0.0521,North,2023-01-16 00:00:00,customer_000118@example.com,474.52
ORD_000119,Smartphone,Electronics,2,972.41,0.2419,West,2023-06-15 00:00:00,customer_000119@example.com,1474.42
ORD_000120,Laptop,Electronics,5,1252.9,0.1676,South,2023-05-07 00:00:00,customer_000120@example.com,5214.6
ORD_000121,Lamp,Home Goods,2,96.32,0.0946,West,2023-05-08 00:00:00,customer_000121@example.com,174.43
ORD_000122,Jeans,Fashion,1,135.26,0.0932,South,2023-01-22 00:00:00,customer_000122@example.com,122.65
ORD_000123,Jacket,Fashion,3,51.77,0.1217,South,2023-02-15 00:00:00,customer_000123@example.com,136.41
ORD_000124,Camera,Electronics,1,2010.94,0.1811,West,2023-06-22 00:00:00,customer_000124@example.com,1646.7
ORD_000125,Shoes,Fashion,2,293.29,0.0955,South,2023-02-26 00:00:00,customer_000125@example.com,530.58
ORD_000126,Camera,Electronics,1,528.6,0.1071,West,2023-03-18 00:00:00,customer_000126@example.com,471.98
ORD_000127,Bed Sheets,Home Goods,4,112.1,0.1265,South,2023-10-19 00:00:00,customer_000127@example.com,391.68
ORD_000128,Jeans,Fashion,1,80.9,0.2083,South,2023-03-20 00:00:00,customer_000128@example.com,64.05
ORD_000129,Pillow,Home Goods,3,55.22,0.039,West,2023-01-19 00:00:00,customer_000129@example.com,159.19
ORD_000130,Vacuum Cleaner,Home Goods,1,466.71,0.1582,South,2023-01-16 00:00:00,customer_000130@example.com,392.89
ORD_000131,Coffee Maker,Home Goods,2,115.31,0.1795,South,2023-01-08 00:00:00,customer_000131@example.com,189.22
ORD_000132,Vacuum Cleaner,Home Goods,5,209.41,0.1141,West,2023-02-06 00:00:00,customer_000132@example.com,927.56
ORD_000133,Watch,Fashion,9,433.25,0.0195,South,2023-03-13 00:00:00,customer_000133@example.com,3823.11
ORD_000134,Bed Sheets,Home Goods,1,98.93,0.1606,East,2023-08-06 00:00:00,customer_000134@example.com,83.04
ORD_000135,Shoes,Fashion,1,245.71,0.0914,East,2023-01-18 00:00:00,customer_000135@example.com,223.26
ORD_000136,Towel Set,Home Goods,1,88.38,0.0358,North,2023-01-30 00:00:00,customer_000136@example.com,85.22
ORD_000137,Laptop,Electronics,1,1669.81,0.2227,West,2023-03-16 00:00:00,customer_000137@example.com,1297.88
ORD_000138,Smartphone,Electronics,1,215.33,0.139,North,2023-01-03 00:00:00,customer_000138@example.com,185.4
ORD_000139,Monitor,Electronics,1,719.83,0.1096,East,2023-01-04 00:00:00,customer_000139@example.com,640.94
ORD_000140,Gaming Console,Electronics,2,506.92,0.1553,West,2023-02-19 00:00:00,customer_000140@example.com,856.41
ORD_000141,Jeans,Fashion,2,1257.9784435620527,0.0875,West,2023-01-28 00:00:00,customer_000141@example.com,2295.810659500746
ORD_000142,Handbag,Fashion,5,38.71,0.2029,West,2023-01-03 00:00:00,customer_000142@example.com,154.29
ORD_000143,Sunglasses,Fashion,1,150.36,0.0553,North,2023-02-03 00:00:00,customer_000143@example.com,142.04
ORD_000144,Smartphone,Electronics,1,368.36,0.1931,South,2023-06-03 00:00:00,customer_000144@example.com,297.23
ORD_000145,Smart Watch,Electronics,1,228.17,0.1623,North,2023-03-14 00:00:00,customer_000145@example.com,191.14
ORD_000146,T-Shirt,Fashion,2,39.06,0.1634,South,2023-06-24 00:00:00,customer_000146@example.com,65.37
ORD_000147,Lamp,Home Goods,4,91.05,0.2057,North,2023-04-07 00:00:00,customer_000147@example.com,289.26
ORD_000148,Coffee Maker,Home Goods,4,61.81,0.1639,East,2023-04-24 00:00:00,customer_000148@example.com,206.72
ORD_000149,Coffee Maker,Home Goods,7,168.78,0.1624,West,2023-01-31 00:00:00,customer_000149@example.com,989.57
ORD_000150,Monitor,Electronics,1,410.32,0.99,South,2023-02-04 00:00:00,customer_000150@example.com,4.103200000000004
ORD_000151,Desktop Computer,Electronics,1,1461.37,0.1639,North,2023-01-20 00:00:00,customer_000151@example.com,1221.86
ORD_000152,Smartphone,Electronics,2,765.33,0.0515,East,2023-03-16 00:00:00,customer_000152@example.com,1451.89
ORD_000153,Jeans,Fashion,1,144.27,0.1108,North,2023-03-06 00:00:00,customer_000153@example.com,128.28
ORD_000154,Pillow,Home Goods,7,33.27,0.1119,North,2023-02-10 00:00:00,customer_000154@example.com,206.82
ORD_000155,Watch,Fashion,1,109.62,0.1401,East,2023-03-22 00:00:00,customer_000155@example.com,94.26
ORD_000156,Vacuum Cleaner,Home Goods,2,228.79,0.1343,South,2023-02-26 00:00:00,customer_000156@example.com,396.14
ORD_000157,Smartphone,Electronics,3,1106.95,0.0488,West,2023-01-11 00:00:00,customer_000157@example.com,3158.85
ORD_000158,Lamp,Home Goods,5,62.75,0.0,East,2023-09-29 00:00:00,customer_000158@example.com,313.75
ORD_000159,Jeans,Fashion,1,139.73,0.1517,North,2023-09-04 00:00:00,customer_000159@example.com,118.53
ORD_000160,Gaming Console,Electronics,1,377.06,0.12,South,2023-02-20 00:00:00,customer_000160@example.com,331.8
ORD_000161,Belt,Fashion,2,48.24,0.0623,North,2023-01-30 00:00:00,customer_000161@example.com,90.47
ORD_000162,Camera,Electronics,6,1325.36,0.171,North,2023-03-30 00:00:00,customer_000162@example.com,6592.72
ORD_000163,T-Shirt,Fashion,3,20.65,0.1308,South,2023-01-16 00:00:00,customer_000163@example.com,53.84
ORD_000164,Smart Watch,Electronics,1,571.17,0.1668,North,2023-01-04 00:00:00,customer_000164@example.com,475.88
ORD_000165,Desktop Computer,Electronics,2,2147.19,0.1501,West,2023-03-26 00:00:00,customer_000165@example.com,3649.85
ORD_000166,Gaming Console,Electronics,1,302.56,0.3066,South,2023-12-02 00:00:00,customer_000166@example.com,209.79
ORD_000167,Sunglasses,Fashion,1,36.29,0.1548,South,2023-05-17 00:00:00,customer_000167@example.com,30.67
ORD_000168,Smart Watch,Electronics,1,560.51,0.1208,East,2023-03-06 00:00:00,customer_000168@example.com,492.81
ORD_000169,Handbag,Fashion,4,161.23,0.1277,West,2023-02-18 00:00:00,customer_000169@example.com,562.56
ORD_000170,Sunglasses,Fashion,1,118.64,0.1282,North,2023-03-24 00:00:00,customer_000170@example.com,103.44
ORD_000171,Tablet,Electronics,142,1337.0180347277537,0.8459453581024813,North,2023-02-05 00:00:00,customer_000171@example.com,29248.284506172186
ORD_000172,Pillow,Home Goods,1,35.67,0.153,East,2023-02-05 00:00:00,customer_000172@example.com,30.22
ORD_000173,Handbag,Fashion,1,175.6,0.0339,East,2023-06-14 00:00:00,customer_000173@example.com,169.65
ORD_000174,Storage Box,Home Goods,1,24.3,0.167,North,2023-02-06 00:00:00,customer_000174@example.com,20.24
ORD_000175,Smart Watch,Electronics,500,386.63,0.1396,East,2023-01-15 00:00:00,customer_000175@example.com,166328.22600000002
ORD_000176,Dress,Fashion,2,159.04,0.0213,East,2023-02-07 00:00:00,customer_000176@example.com,311.32
ORD_000177,Handbag,Fashion,1,1000.0,0.1255,South,2023-09-14 00:00:00,customer_000177@example.com,874.5
ORD_000178,Kitchen Knife Set,Home Goods,2,71.45,0.1719,North,2023-01-10 00:00:00,customer_000178@example.com,118.33
ORD_000179,Jeans,Fashion,1,110.77,0.1399,West,2023-11-25 00:00:00,customer_000179@example.com,95.26
ORD_000180,Tablet,Electronics,3,520.17,0.2655,North,2023-07-16 00:00:00,customer_000180@example.com,1146.18
ORD_000181,Gaming Console,Electronics,1,572.07,0.0866,East,2023-05-23 00:00:00,customer_000181@example.com,522.54
ORD_000182,Cookware Set,Home Goods,1,136.13,0.099,North,2023-02-26 00:00:00,customer_000182@example.com,122.65
ORD_000183,Sunglasses,Fashion,1,32.6,0.2335,South,2023-06-20 00:00:00,customer_000183@example.com,24.99
ORD_000184,Tablet,Electronics,3,385.95,0.1895,West,2023-06-01 00:00:00,customer_000184@example.com,938.4
ORD_000185,Headphones,Electronics,1,112.69,0.0775,West,2023-04-05 00:00:00,customer_000185@example.com,103.96
ORD_000186,Watch,Fashion,2,321.0,0.2291,West,2023-06-05 00:00:00,customer_000186@example.com,494.94
ORD_000187,Smartphone,Electronics,1,589.39,0.0833,East,2023-01-24 00:00:00,customer_000187@example.com,540.27
ORD_000188,Laptop,Electronics,1,637.83,0.0775,South,2023-02-22 00:00:00,customer_000188@example.com,588.39
ORD_000189,Coffee Maker,Home Goods,1,281.37,0.2713,North,2023-04-19 00:00:00,customer_000189@example.com,205.02
ORD_000190,T-Shirt,Fashion,1,22.86,0.1029,West,2023-03-19 00:00:00,customer_000190@example.com,20.5
ORD_000191,Lamp,Home Goods,2,31.78,0.1133,South,2023-02-11 00:00:00,customer_000191@example.com,56.36
ORD_000192,Headphones,Electronics,1,302.06,0.2236,South,2023-04-12 00:00:00,customer_000192@example.com,234.53
ORD_000193,Smartphone,Electronics,3,1000.0,0.1294,West,2023-01-01 00:00:00,customer_000193@example.com,2611.8
ORD_000194,Camera,Electronics,2,683.18,0.1375,East,2023-04-03 00:00:00,customer_000194@example.com,1178.54
ORD_000195,Shoes,Fashion,1,192.11,0.0445,East,2023-02-09 00:00:00,customer_000195@example.com,183.57
ORD_000196,Dress,Fashion,2,69.89,0.0304,East,2023-03-07 00:00:00,customer_000196@example.com,135.52
ORD_000197,Headphones,Electronics,1,4137.971727590082,0.0659,North,2023-01-22 00:00:00,customer_000197@example.com,3865.279390741896
ORD_000198,Smartphone,Electronics,4,491.5,0.1717,South,2023-02-12 00:00:00,customer_000198@example.com,1628.46
ORD_000199,Laptop,Electronics,1,689.95,0.0452,West,2023-01-28 00:00:00,customer_000199@example.com,658.75
ORD_000200,Handbag,Fashion,1,217.46,0.1375,East,2023-06-28 00:00:00,customer_000200@example.com,187.57
ORD_000201,Smartphone,Electronics,3,144.44,0.0944,North,2023-05-05 00:00:00,customer_000201@example.com,392.39
ORD_000202,Jeans,Fashion,1,112.65,0.1117,West,2023-02-07 00:00:00,customer_000202@example.com,100.08
ORD_000203,Laptop,Electronics,1,356.85,0.0747,West,2023-01-29 00:00:00,customer_000203@example.com,330.21
ORD_000204,Headphones,Electronics,3,187.31,0.1682,South,2023-04-19 00:00:00,customer_000204@example.com,467.44
ORD_000205,Shoes,Fashion,2,102.02,0.1342,West,2023-09-16 00:00:00,customer_000205@example.com,176.66
ORD_000206,Pillow,Home Goods,1,47.16,0.1772,West,2023-07-20 00:00:00,customer_000206@example.com,38.8
ORD_000207,T-Shirt,Fashion,2,49.84,0.204,West,2023-02-18 00:00:00,customer_000207@example.com,79.34
ORD_000208,Tablet,Electronics,3,776.71,0.1323,East,2023-01-06 00:00:00,customer_000208@example.com,2021.8
ORD_000209,Storage Box,Home Goods,1,12.61,0.0702,East,2023-02-17 00:00:00,customer_000209@example.com,11.73
ORD_000210,Laptop,Electronics,5,697.35,0.0806,West,2023-06-29 00:00:00,customer_000210@example.com,3205.67
ORD_000211,Headphones,Electronics,2,172.68,0.95,East,2023-03-18 00:00:00,customer_000211@example.com,17.268000000000015
ORD_000212,Cookware Set,Home Goods,1,184.93,0.1372,South,2023-01-03 00:00:00,customer_000212@example.com,159.57
ORD_000213,Pillow,Home Goods,3,43.57,0.0616,West,2023-01-17 00:00:00,customer_000213@example.com,122.66
ORD_000214,Laptop,Electronics,2,338.02,0.018,South,2023-03-15 00:00:00,customer_000214@example.com,663.89
ORD_000215,Handbag,Fashion,3,206.52,0.1297,South,2023-02-14 00:00:00,customer_000215@example.com,539.23
ORD_000216,Tablet,Electronics,3,580.36,0.0288,West,2023-01-28 00:00:00,customer_000216@example.com,1690.86
ORD_000217,Towel Set,Home Goods,2,92.61,0.1176,West,2023-01-14 00:00:00,customer_000217@example.com,163.43
ORD_000218,Laptop,Electronics,3,735.91,0.1581,North,2023-01-29 00:00:00,customer_000218@example.com,1858.65
ORD_000219,Handbag,Fashion,1,103.79,0.0464,East,2023-03-10 00:00:00,customer_000219@example.com,98.97
ORD_000220,Storage Box,Home Goods,1,10.3,0.1877,North,2023-02-21 00:00:00,customer_000220@example.com,8.36
ORD_000221,Camera,Electronics,1,2306.26,0.1647,North,2023-01-28 00:00:00,customer_000221@example.com,1926.51
ORD_000222,Smart Watch,Electronics,4,263.73,0.116,North,2023-03-10 00:00:00,customer_000222@example.com,932.49
ORD_000223,T-Shirt,Fashion,4,52.46,0.1364,South,2023-01-11 00:00:00,customer_000223@example.com,181.21
ORD_000224,Laptop,Electronics,7,806.32,0.0538,North,2023-01-28 00:00:00,customer_000224@example.com,5340.37
ORD_000225,Laptop,Electronics,1,413.91,0.1874,North,2023-02-04 00:00:00,customer_000225@example.com,336.35
ORD_000226,Kitchen Knife Set,Home Goods,3,156.72,0.0443,East,2023-04-18 00:00:00,customer_000226@example.com,449.32
ORD_000227,Laptop,Electronics,6,7336.6438246988055,0.2183,South,2023-09-07 00:00:00,customer_000227@example.com,34410.32686660234
ORD_000228,Shoes,Fashion,2,108.4,0.1621,South,2023-01-01 00:00:00,customer_000228@example.com,181.66
ORD_000229,Dress,Fashion,100,154.72,0.0829,East,2023-01-15 00:00:00,customer_000229@example.com,14189.3712
ORD_000230,Monitor,Electronics,1,305.82,0.1338,South,2023-05-04 00:00:00,customer_000230@example.com,264.9
ORD_000231,Bed Sheets,Home Goods,1,28.36,0.142,South,2023-01-25 00:00:00,customer_000231@example.com,24.33
ORD_000232,Dress,Fashion,2,87.89,0.99,West,2023-07-10 00:00:00,customer_000232@example.com,1.7578000000000016
ORD_000233,Pillow,Home Goods,2,16.46,0.0691,North,2023-01-23 00:00:00,customer_000233@example.com,30.65
ORD_000234,Smart Watch,Electronics,1,314.35,0.1428,South,2023-05-23 00:00:00,customer_000234@example.com,269.47
ORD_000235,Shoes,Fashion,1,44.29,0.1632,West,2023-01-10 00:00:00,customer_000235@example.com,37.06
